building_id,site_id,fold,model,mae,rmse,nmae,n,skill,mean_load,zero_frac,lgbm_sec
Bull_education_Linnie,Bull,fold3,lgbm_direct,140.38996012489812,191.62429617848395,0.07594769555414156,17280,0.23549163260368058,1848.5084912789355,0.0,20.0
Bull_education_Linnie,Bull,fold3,lgbm_recursive,807.9733259879067,1043.0038352988724,0.4370947332943495,17280,1.3553031674618552,1848.5084912789355,0.0,20.0
Bull_education_Linnie,Bull,fold3,lgbm_multioutput,140.38996012489812,191.62429617848395,0.07594769555414156,17280,0.23549163260368058,1848.5084912789355,0.0,20.0
Bull_education_Linnie,Bull,fold3,lstm_seq2seq,125.66919828071313,165.1103597631954,0.06798410657760401,17280,0.21079886798737177,1848.5084912789355,0.0,20.0
Bull_education_Linnie,Bull,fold3,transformer,137.15202899913646,193.60080047991366,0.07419605030012305,17280,0.23006029202643757,1848.5084912789355,0.0,20.0
Cockatoo_lodging_Aimee,Cockatoo,fold0,seasonal_naive,2.9156047511574075,3.7840075649215716,0.4645325916520769,17280,1.0,6.276426678240741,0.01765046296296296,19.9
Cockatoo_lodging_Aimee,Cockatoo,fold0,lgbm_direct,2.507912533161259,3.111655983035651,0.39957648861823675,17280,0.8601689005225049,6.276426678240741,0.01765046296296296,19.9
Cockatoo_lodging_Aimee,Cockatoo,fold0,lgbm_recursive,2.2039247456434903,2.873869599620318,0.35114323143200366,17280,0.7559065558418364,6.276426678240741,0.01765046296296296,19.9
Cockatoo_lodging_Aimee,Cockatoo,fold0,lgbm_multioutput,2.507912533161259,3.111655983035651,0.39957648861823675,17280,0.8601689005225049,6.276426678240741,0.01765046296296296,19.9
Cockatoo_lodging_Aimee,Cockatoo,fold0,lstm_seq2seq,5.148653236458567,6.10952598743159,0.8203160015089535,17280,1.7658954748289206,6.276426678240741,0.01765046296296296,19.9
Cockatoo_lodging_Aimee,Cockatoo,fold0,transformer,3.9130005876329204,5.300105543066343,0.6234440053603431,17280,1.3420888363141734,6.276426678240741,0.01765046296296296,19.9
Cockatoo_lodging_Aimee,Cockatoo,fold1,seasonal_naive,4.9556629952627045,9.731945311569104,0.6082903386587488,9288,1.0,8.146871124387253,0.03630514705882353,20.4
Cockatoo_lodging_Aimee,Cockatoo,fold1,lgbm_direct,5.844862383997168,11.304153244658819,0.7174364605450629,13056,1.179430964047491,8.146871124387253,0.03630514705882353,20.4
Cockatoo_lodging_Aimee,Cockatoo,fold1,lgbm_recursive,8.107851114274052,17.688388804977283,0.9952104299285652,13056,1.6360779823052207,8.146871124387253,0.03630514705882353,20.4
Cockatoo_lodging_Aimee,Cockatoo,fold1,lgbm_multioutput,5.844862383997168,11.304153244658819,0.7174364605450629,13056,1.179430964047491,8.146871124387253,0.03630514705882353,20.4
Cockatoo_lodging_Aimee,Cockatoo,fold1,lstm_seq2seq,4.619278649020266,5.834058103738968,0.5670003340537308,5328,0.9321212224148414,8.146871124387253,0.03630514705882353,20.4
Cockatoo_lodging_Aimee,Cockatoo,fold1,transformer,3.9828333986419815,5.621802140050322,0.4888789006026581,5328,0.8036933509097197,8.146871124387253,0.03630514705882353,20.4
Cockatoo_lodging_Aimee,Cockatoo,fold2,seasonal_naive,4.496140324074074,8.846290763544026,0.6675475089308799,17280,1.0,6.73531136574074,0.028125,21.0
Cockatoo_lodging_Aimee,Cockatoo,fold2,lgbm_direct,2.9189572104277364,4.531135610019222,0.43338118342606324,17280,0.6492139924544861,6.73531136574074,0.028125,21.0
Cockatoo_lodging_Aimee,Cockatoo,fold2,lgbm_recursive,2.7588774072861355,4.529759559450424,0.40961393727381423,17280,0.6136101652597538,6.73531136574074,0.028125,21.0
Cockatoo_lodging_Aimee,Cockatoo,fold2,lgbm_multioutput,2.9189572104277364,4.531135610019222,0.43338118342606324,17280,0.6492139924544861,6.73531136574074,0.028125,21.0
Cockatoo_lodging_Aimee,Cockatoo,fold2,lstm_seq2seq,3.805275101818685,5.9889972849753805,0.5649738958133803,17280,0.8463426022190124,6.73531136574074,0.028125,21.0
Cockatoo_lodging_Aimee,Cockatoo,fold2,transformer,4.433326151190511,6.379023246133888,0.6582214110754685,17280,0.986029312175327,6.73531136574074,0.028125,21.0
Cockatoo_lodging_Aimee,Cockatoo,fold3,seasonal_naive,17.793783825231483,28.53452384143339,0.7206970289037615,17280,1.0,24.689686666666667,0.0038194444444444443,21.8
Cockatoo_lodging_Aimee,Cockatoo,fold3,lgbm_direct,10.524742826617947,15.590560511545306,0.4262809394348172,17280,0.5914842469702213,24.689686666666667,0.0038194444444444443,21.8
Cockatoo_lodging_Aimee,Cockatoo,fold3,lgbm_recursive,22.53519204468046,37.230307988199286,0.9127370609812164,17280,1.2664643038275922,24.689686666666667,0.0038194444444444443,21.8
Cockatoo_lodging_Aimee,Cockatoo,fold3,lgbm_multioutput,10.524742826617947,15.590560511545306,0.4262809394348172,17280,0.5914842469702213,24.689686666666667,0.0038194444444444443,21.8
Cockatoo_lodging_Aimee,Cockatoo,fold3,lstm_seq2seq,8.963162786626109,13.617016274807664,0.36303266653955546,17280,0.5037243834510564,24.689686666666667,0.0038194444444444443,21.8
Cockatoo_lodging_Aimee,Cockatoo,fold3,transformer,8.94746137097765,13.286408253636255,0.36239671615831154,17280,0.5028419732901442,24.689686666666667,0.0038194444444444443,21.8
Eagle_education_Raul,Eagle,fold0,seasonal_naive,96400.5188777778,155946.14848033604,0.4882331854585408,17280,1.0,197447.69865907409,0.0125,17.7
Eagle_education_Raul,Eagle,fold0,lgbm_direct,55948.98381337572,90583.2306764422,0.2833610327866158,17280,0.5803805255894018,197447.69865907409,0.0125,17.7
Eagle_education_Raul,Eagle,fold0,lgbm_recursive,77484.81849632796,138991.84480359443,0.3924321175812651,17280,0.8037800978495535,197447.69865907409,0.0125,17.7
